sku,_store,_attribute_set,_type,_category,_root_category,_product_websites,alternate_sku,base_color,bottle_size,color,cost,cost_price,country_of_manufacture,created_at,custom_design,custom_design_from,custom_design_to,custom_layout_update,description,do_not_discount,ebizmarts_mark_visited,gallery,gift_message_available,has_options,image,image_label,is_qty_decimal,item_no,mah,manufacturer,manufacturer_upc,media_gallery,meta_description,meta_keyword,meta_title,mfr_sugg_price,minimal_price,min_qty_to_sale,msrp,msrp_display_actual_price_type,msrp_enabled,name,news_from_date,news_to_date,nicotine_strength,ohm,options_container,page_layout,pos_product_status,prd_id,prd_return,prd_supplier_id,price,qty_increments,required_options,short_description,simple_prd_name,small_image,small_image_label,special_from_date,special_price,special_to_date,status,store_price,style,sync_prd_create,sync_status,sync_update_msg,tank_color,tax_class_id,thumbnail,thumbnail_label,updated_at,url_key,url_path,verpage_catalog_product,visibility,volume,weight,qty,min_qty,use_config_min_qty,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,_links_related_sku,_links_related_position,_links_crosssell_sku,_links_crosssell_position,_links_upsell_sku,_links_upsell_position,_associated_sku,_associated_default_qty,_associated_position,_tier_price_website,_tier_price_customer_group,_tier_price_qty,_tier_price_price,_group_price_website,_group_price_customer_group,_group_price_price,_media_attribute_id,_media_image,_media_lable,_media_position,_media_is_disabled,_super_products_sku,_super_attribute_code,_super_attribute_option,_super_attribute_price_corr
,,,,"Tanks | Coils",Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Tanks | Coils/Eleaf",Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BCC-BLS,,Tanks,simple,,Inventory,base,,Silver,,Blue,,,,"2014-10-14 19:12:57",,,,,"BCC Mega Kit Blue - Silver  Base",,No,,,0,no_selection,,0,,,Eleaf,,,,,,,,,,"Use config","Use config","BCC Mega Kit Blue Silver",,,,,"Product Info Column",,Enabled,,,,12.0000,0.0000,0,"BCC Mega Kit Blue - Silver  Base",,no_selection,,,,,1,12.0000,,,1,,,2,no_selection,,"2014-12-01 23:44:05",bcc-mega-yellow,bcc-mega-yellow-309.html,No,1,,2.3000,16.0000,0.0000,1,0,1,1.0000,1,0.0000,1,1,,1,1,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Tanks | Coils",Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Tanks | Coils/Eleaf",Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BCC-C-B,,Tanks,simple,,Inventory,base,,Black,,Clear,,,,"2014-10-14 19:14:05",,,,,"BCC Mega Kit Clear - Black  Base",,No,,,0,no_selection,,0,,,Eleaf,,,,,,,,,,"Use config","Use config","BCC Mega Kit Clear Black",,,,,"Product Info Column",,Enabled,,,,12.0000,0.0000,0,"BCC Mega Kit Clear - Black  Base",,no_selection,,,,,1,12.0000,,,1,,,2,no_selection,,"2014-12-01 23:44:06",bcc-mega-yellow,bcc-mega-yellow-310.html,No,1,,2.3000,14.0000,0.0000,1,0,1,1.0000,1,0.0000,1,1,,1,1,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Tanks | Coils",Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Tanks | Coils/Eleaf",Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BCC-G-S,,Tanks,simple,,Inventory,base,,Silver,,Green,,,,"2014-10-14 19:30:12",,,,,"BCC Mega Kit Green - Silver  Base",,No,,,0,no_selection,,0,,,Eleaf,,,,,,,,,,"Use config","Use config","BCC Mega Kit Green Silver",,,,,"Product Info Column",,Enabled,,,,12.0000,0.0000,0,"BCC Mega Kit Green - Silver  Base",,no_selection,,,,,1,12.0000,,,1,,,2,no_selection,,"2014-12-01 23:44:06",bcc-mega-yellow,bcc-mega-yellow-311.html,No,1,,2.3000,17.0000,0.0000,1,0,1,1.0000,1,0.0000,1,1,,1,1,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Tanks | Coils",Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Tanks | Coils/Eleaf",Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BCC-B-B,,Tanks,simple,,Inventory,base,,Black,,Black,,,,"2014-10-14 19:31:24",,,,,"BCC Mega Kit Black - Black Base",,No,,,0,no_selection,,0,,,Eleaf,,,,,,,,,,"Use config","Use config","BCC Mega Kit Black Black",,,,,"Product Info Column",,Enabled,,,,12.0000,0.0000,0,"BCC Mega Kit Black - Black Base",,no_selection,,,,,1,12.0000,,,1,,,2,no_selection,,"2014-12-01 23:44:07",bcc-mega-yellow,bcc-mega-yellow-312.html,No,1,,2.3000,52.0000,0.0000,1,0,1,1.0000,1,0.0000,1,1,,1,1,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Tanks | Coils",Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Tanks | Coils/Eleaf",Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BCC-BLB,,Tanks,simple,,Inventory,base,,Black,,Blue,,,,"2014-10-14 19:52:03",,,,,"BCC Mega Kit Blue - Black  Base",,No,,,0,no_selection,,0,,,Eleaf,,,,,,,,,,"Use config","Use config","BCC Mega Kit Blue Black",,,,,"Product Info Column",,Enabled,,,,12.0000,0.0000,0,"BCC Mega Kit Blue - Black  Base",,no_selection,,,,,1,12.0000,,,1,,,2,no_selection,,"2014-12-01 23:47:55",bcc-mega-yellow,bcc-mega-yellow-313.html,No,1,,2.3000,14.0000,0.0000,1,0,1,1.0000,1,0.0000,1,1,,1,1,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Tanks | Coils",Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Tanks | Coils/Eleaf",Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BCC-Mega-<Kit,,Tanks,configurable,,Inventory,base,,,,,,,China,"2014-10-14 21:11:59",,,,,"BCC Mega Kit

It's the same great color options as the tank, but with two coils. 510 Connection means it will fit on most mods and batteries. Eleaf /iSmoka makes it easy to replace coils. Simply pull the old one out and pop a new one in. 

<h2>BCC Mega Kit Includes:</h2>
<ul>
     <li>Tank</li>
     <li>Base (includes 2.2 ohm coil)</li>
     <li>Drip Tip</li>
     <li>1.8 ohm Replacement Coil</li>
     <li>2.5 ohm Replacement Coil </li>
</ul>
<h3>Tank Colors:</h3>
<ul>
     <li>Blue</li>
     <li>Pure</li>
     <li>Black</li>
     <li>Green</li>
     <li>Pink</li>
     <li>Purple </li>
     <li>Yellow</li>
</ul>
<h3>Base Colors:</h3>
<ul>
     <li>Black</li>
     <li>Silver</li>
</ul>",,No,,,1,/b/c/bcc-mega-kit-all.jpg,,0,,,Eleaf,,,"A multitude of colors are available for the Eleaf / iSmoka BCC Mega Kits. This kit comes with tanks and replacement coils. You can try all 3 to find your preferred ohms. ",,,,,,0.0000,"Use config","Use config","BCC Mega Kit","2014-12-01 00:00:00","2014-12-01 00:00:00",,,"Product Info Column",,Enabled,,,,12.0000,0.0000,1,"BCC Mega Kit

Tons of colors, Easy to use, works on most batteries. What's not to love? Plus, the kit comes with replacement coils. ",,/b/c/bcc-mega-kit-all.jpg,,"2000-01-12 06:00:00",0.0000,"2000-01-12 06:00:00",1,12.0000,,,1,,,2,/b/c/bcc-mega-kit-all.jpg,,"2014-12-01 23:47:55",bcc-mega-kit,bcc-mega-kit.html,No,4,,,0.0000,0.0000,1,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,1,0,0,,,,,,,,,,,,,,,,,88,/b/c/bcc-mega-kit-all.jpg,,1,0,BCC-Y-S,color,Yellow,
,,,,"Tanks | Coils",Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/b/c/bcc-mega-black-silver-base_1.jpg,,2,0,BCC-B-S,color,Black,
,,,,"Tanks | Coils/Eleaf",Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/b/c/bcc-mega-yellow_black-base_2.jpg,,3,0,BCC-Y-B,color,Yellow,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/b/c/bcc-mega-purple-silver-base_1.jpg,,4,0,BCC-R-S,color,Red,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/b/c/bcc-mega-black-black-base_1.jpg,,5,0,BCC-BLS,color,Blue,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/b/c/bcc-mega-green-silver-base_1.jpg,,6,0,BCC-C-B,color,Clear,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/b/c/bcc-mega-yellow-silver-base_1.jpg,,7,0,BCC-G-S,color,Green,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/b/c/bcc-mega-pink-silver-base_1.jpg,,8,0,BCC-B-B,color,Black,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/b/c/bcc-mega-clear-silver-base_1.jpg,,9,0,BCC-BLB,color,Blue,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/b/c/bcc-mega-blue-silver-base_1.jpg,,10,0,BCC-Y-S,base_color,Silver,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/b/c/bcc-mega-green-black-base_1.jpg,,11,0,BCC-B-S,base_color,Silver,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/b/c/bcc-mega-blue-black-base_1.jpg,,12,0,BCC-Y-B,base_color,Black,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/b/c/bcc-mega-clear-black-base_1.jpg,,13,0,BCC-R-S,base_color,Silver,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BCC-BLS,base_color,Silver,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BCC-C-B,base_color,Black,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BCC-G-S,base_color,Silver,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BCC-B-B,base_color,Black,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BCC-BLB,base_color,Black,
BCS-C-B,,Tanks,simple,,Inventory,base,,Black,,Clear,,,,"2014-10-14 21:24:59",,,,,"BCC Mega Clear/ Black Base",,No,,,0,no_selection,,0,,,Eleaf,,,,,,,,,,"Use config","Use config","BCC Mega - (Tank Only) Clear Black",,,,,"Product Info Column",,Enabled,,,,10.0000,0.0000,0,"BCC Mega Clear/ Black Base",,no_selection,,,,,1,10.0000,,,1,,,2,no_selection,,"2014-12-05 01:27:46",bcc-mega,bcc-mega.html,No,1,,0.8000,16.0000,0.0000,1,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Tanks | Coils",Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Tanks | Coils/Eleaf",Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BCS-C-S,,Tanks,simple,,Inventory,base,,Silver,,Clear,,,,"2014-10-14 21:27:35",,,,,"BCC Mega Clear Silver Base",,No,,,0,no_selection,,0,,,Eleaf,,,,,,,,,,"Use config","Use config","BCC Mega - (Tank Only) Clear Silver",,,,,"Product Info Column",,Enabled,,,,10.0000,0.0000,0,"BCC Mega Clear Silver Base",,no_selection,,,,,1,10.0000,,,1,,,2,no_selection,,"2014-12-05 01:27:47",bcc-mega,bcc-mega-540.html,No,1,,0.8000,9.0000,0.0000,1,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Tanks | Coils",Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Tanks | Coils/Eleaf",Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BCS-G-B,,Tanks,simple,,Inventory,base,,Black,,Green,,,,"2014-10-14 21:30:26",,,,,"BCC Mega Green Black Base",,No,,,0,no_selection,,0,,,Eleaf,,,,,,,,,,"Use config","Use config","BCC Mega - (Tank Only) Green Black",,,,,"Product Info Column",,Enabled,,,,10.0000,0.0000,0,"BCC Mega Green Black Base",,no_selection,,,,,1,10.0000,,,1,,,2,no_selection,,"2014-12-05 01:27:48",bcc-mega,bcc-mega-541.html,No,1,,0.8000,11.0000,0.0000,1,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Tanks | Coils",Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Tanks | Coils/Eleaf",Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BCS-B-S,,Tanks,simple,,Inventory,base,,Silver,,Black,,,,"2014-10-14 21:32:45",,,,,"BCC Mega Black Silver Base",,No,,,0,no_selection,,0,,,Eleaf,,,,,,,,,,"Use config","Use config","BCC Mega - (Tank Only) Black Silver",,,,,"Product Info Column",,Enabled,,,,10.0000,0.0000,0,"BCC Mega Black Black Base",,no_selection,,,,,1,10.0000,,,1,,,2,no_selection,,"2014-12-05 01:27:48",bcc-mega,bcc-mega-542.html,No,1,,0.8000,33.0000,0.0000,1,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Tanks | Coils",Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Tanks | Coils/Eleaf",Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BCS-Y-S,,Tanks,simple,,Inventory,base,,Silver,,Yellow,,,,"2014-10-14 21:37:34",,,,,"BCC Mega Black Silver Base",,No,,,0,no_selection,,0,,,Eleaf,,,,,,,,,,"Use config","Use config","BCC Mega - (Tank Only) Yellow Silver",,,,,"Product Info Column",,Enabled,,,,10.0000,0.0000,0,"BCC Mega Yellow Black Base",,no_selection,,,,,1,10.0000,,,1,,,2,no_selection,,"2014-12-05 01:27:49",bcc-mega,bcc-mega-543.html,No,1,,0.8000,36.0000,0.0000,1,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Tanks | Coils",Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Tanks | Coils/Eleaf",Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BCS-Y-B,,Tanks,simple,,Inventory,base,,Black,,Yellow,,,,"2014-10-14 21:40:26",,,,,"BCC Mega Yellow / Black Base",,No,,,0,no_selection,,0,,,Eleaf,,,,,,,,,,"Use config","Use config","BCC Mega - (Tank Only) Yellow Black",,,,,"Product Info Column",,Enabled,,,,10.0000,0.0000,0,"BCC Mega Yellow / Black Base",,no_selection,,,,,1,10.0000,,,1,,,2,no_selection,,"2014-12-05 01:27:50",bcc-mega,bcc-mega-544.html,No,1,,0.8000,17.0000,0.0000,1,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Tanks | Coils",Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Tanks | Coils/Eleaf",Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BCS-R-S,,Tanks,simple,,Inventory,base,,Silver,,Red,,,,"2014-10-15 19:06:13",,,,,"BCC Mega Yellow / Black Base",,No,,,0,no_selection,,0,,,Eleaf,,,,,,,,,,"Use config","Use config","BCC Mega - (Tank Only) Red Silver",,,,,"Product Info Column",,Enabled,,,,10.0000,0.0000,0,"BCC Mega Yellow / Black Base",,no_selection,,,,,1,10.0000,,,1,,,2,no_selection,,"2014-12-05 01:27:50",bcc-mega,bcc-mega-545.html,No,1,,0.8000,18.0000,0.0000,1,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Tanks | Coils",Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Tanks | Coils/Eleaf",Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BCS-P-S,,Tanks,simple,,Inventory,base,,Silver,,Purple,,,,"2014-10-15 19:22:37",,,,,"BCC Mega Purple / Silver Base",,No,,,0,no_selection,,0,,,Eleaf,,,,,,,,,,"Use config","Use config","BCC Mega - (Tank Only) Purple Silver",,,,,"Product Info Column",,Enabled,,,,10.0000,0.0000,0,"BCC Mega Purple / Silver Base",,no_selection,,,,,1,10.0000,,,1,,,2,no_selection,,"2014-12-05 01:27:51",bcc-mega,bcc-mega-546.html,No,1,,0.8000,13.0000,0.0000,1,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Tanks | Coils",Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Tanks | Coils/Eleaf",Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BCS-BLS,,Tanks,simple,,Inventory,base,,Silver,,Blue,,,,"2014-10-15 19:24:40",,,,,"BCC Mega Blue / Silver Base",,No,,,0,no_selection,,0,,,Eleaf,,,,,,,,,,"Use config","Use config","BCC Mega - (Tank Only) Blue Silver",,,,,"Product Info Column",,Enabled,,,,10.0000,0.0000,0,"BCC Mega Blue / Silver Base",,no_selection,,,,,1,10.0000,,,1,,,2,no_selection,,"2014-12-05 01:27:51",bcc-mega,bcc-mega-547.html,No,1,,0.8000,21.0000,0.0000,1,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Tanks | Coils",Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Tanks | Coils/Eleaf",Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BCS-BLB,,Tanks,simple,,Inventory,base,,Black,,Blue,,,,"2014-10-15 19:25:55",,,,,"BCC Mega Blue / Black Base",,No,,,0,no_selection,,0,,,Eleaf,,,,,,,,,,"Use config","Use config","BCC Mega - (Tank Only) Blue Black",,,,,"Product Info Column",,Enabled,,,,10.0000,0.0000,0,"BCC Mega Blue / Black Base",,no_selection,,,,,1,10.0000,,,1,,,2,no_selection,,"2014-12-05 01:27:52",bcc-mega,bcc-mega-548.html,No,1,,0.8000,12.0000,0.0000,1,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Tanks | Coils",Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Tanks | Coils/Eleaf",Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
